order_id,user_id,status,num_of_item,total_sale_price,created_at,traffic_source
1589,13498,Complete,1,16.21,2024-12-17 12:49:22.676207,Email
1590,12500,Complete,1,12.79,2024-12-17 14:25:02.498008,Search
1591,40681,Returned,1,9.85,2024-12-17 15:29:59.753144,Search
1592,41860,Complete,2,45.71,2024-12-17 18:03:56.788936,Organic
1593,30837,Shipped,1,78.77,2024-12-17 23:07:13.416959,Facebook
1594,1741,Complete,1,35.46,2024-12-18 00:34:04.645323,Search
1595,23205,Returned,2,54.95,2024-12-18 02:51:00.231966,Email
1596,7369,Complete,1,52.58,2024-12-18 17:16:20.055140,Email
1597,13316,Complete,2,61.55,2024-12-19 01:56:06.038901,Email
1598,37524,Complete,1,67.65,2024-12-19 02:59:28.503210,Organic
1599,34249,Complete,1,33.22,2024-12-19 03:27:02.533588,Email
1600,41611,Processing,2,126.83,2024-12-19 03:51:21.015051,Display
1601,27270,Complete,1,32.87,2024-12-19 07:10:39.041603,Organic
1602,40461,Complete,1,45.45,2024-12-19 08:59:03.534509,Search
1603,27329,Processing,2,64.3,2024-12-19 09:01:12.540560,Organic
1604,13523,Returned,4,158.27,2024-12-19 10:03:47.917056,Organic
1605,17373,Shipped,1,69.37,2024-12-19 12:34:17.457291,Organic
1606,3492,Complete,2,107.72,2024-12-19 13:32:14.073224,Search
1607,34585,Shipped,3,54.29,2024-12-19 14:56:59.483133,Facebook
1608,27225,Complete,2,52.09,2024-12-19 18:48:02.126968,Organic
1609,28811,Complete,1,55.72,2024-12-19 19:07:19.053969,Email
1610,12889,Complete,3,137.27,2024-12-19 23:07:52.068354,Organic
1611,17922,Shipped,1,36.46,2024-12-20 11:09:05.357435,Email
1612,39849,Returned,1,128.02,2024-12-20 11:40:59.548391,Organic
1613,4135,Shipped,1,13.08,2024-12-20 13:28:48.154209,Email
1614,20054,Complete,1,63.53,2024-12-20 21:45:10.431138,Facebook
1615,14764,Complete,2,84.43,2024-12-21 00:02:05.206712,Email
1616,1478,Returned,1,92.88,2024-12-21 01:29:48.423601,Organic
1617,49058,Cancelled,1,43.99,2024-12-21 03:48:16.743853,Display
1618,27241,Returned,2,137.18,2024-12-21 11:50:23.304028,Organic
1619,27720,Returned,1,57.17,2024-12-21 12:27:41.844438,Email
1620,29769,Processing,1,73.03,2024-12-21 12:43:45.243975,Search
1621,7478,Complete,1,24.2,2024-12-21 23:24:20.558327,Organic
1622,24275,Complete,1,54.36,2024-12-22 00:53:31.390304,Organic
1623,8494,Shipped,2,47.48,2024-12-22 02:04:28.335077,Organic
1624,41128,Complete,2,60.78,2024-12-22 03:35:59.005218,Search
1625,18363,Shipped,1,44.24,2024-12-22 05:24:25.442044,Search
1626,1051,Complete,1,26.79,2024-12-22 06:42:43.078713,Email
1627,2556,Complete,3,151.64,2024-12-22 14:52:40.081784,Organic
1628,19645,Complete,1,54.94,2024-12-22 15:49:57.768112,Organic
1629,9512,Complete,1,103.95,2024-12-22 20:42:48.776974,Search
1630,17724,Complete,1,72.48,2024-12-22 23:33:33.769526,Search
1631,46897,Complete,3,208.08,2024-12-22 23:42:05.111517,Search
1632,47008,Complete,2,61.14,2024-12-23 00:10:35.980363,Email
1633,32731,Returned,2,77.69,2024-12-23 07:24:07.862863,Email
1634,24238,Complete,1,21.42,2024-12-23 11:12:42.764021,Search
1635,9434,Processing,2,75.36,2024-12-23 11:49:24.668889,Facebook
1636,1107,Complete,1,11.86,2024-12-23 12:19:40.789528,Email
1637,28418,Returned,2,133.0,2024-12-24 12:34:22.066544,Search
1638,38636,Shipped,1,39.05,2024-12-24 17:21:11.468809,Organic
1639,33517,Complete,1,35.03,2024-12-24 18:04:20.816798,Email
1640,2832,Returned,1,14.68,2024-12-25 06:07:08.633456,Facebook
1641,25665,Shipped,1,38.08,2024-12-25 06:48:28.017325,Organic
1642,9228,Complete,1,61.11,2024-12-25 07:50:02.238815,Email
1643,30058,Complete,1,12.54,2024-12-25 14:40:26.253233,Email
1644,28456,Complete,3,61.88,2024-12-26 00:13:27.673585,Organic
1645,31768,Returned,1,15.96,2024-12-26 01:22:19.405862,Organic
1646,37832,Complete,1,27.9,2024-12-26 03:31:51.823235,Facebook
1647,8391,Complete,3,104.48,2024-12-26 05:27:50.232174,Organic
1648,49664,Shipped,1,64.01,2024-12-26 06:17:28.735206,Email
1649,6949,Complete,1,57.98,2024-12-26 11:08:55.611285,Search
1650,13758,Complete,2,90.05,2024-12-26 11:12:55.788524,Facebook
1651,23063,Complete,1,53.44,2024-12-26 13:19:48.632353,Organic
1652,34587,Returned,1,35.86,2024-12-26 14:02:04.863088,Email
1653,1585,Complete,1,19.16,2024-12-26 15:55:57.848124,Search
1654,26324,Returned,1,43.88,2024-12-26 16:16:48.338607,Organic
1655,48991,Complete,1,20.23,2024-12-26 17:10:43.638820,Organic
1656,38637,Complete,1,27.2,2024-12-27 00:03:07.428450,Email
1657,27664,Complete,1,91.49,2024-12-27 00:24:51.984961,Organic
1658,29028,Returned,3,108.6,2024-12-27 01:12:19.803375,Search
1659,44131,Complete,1,26.5,2024-12-27 05:19:38.919452,Search
1660,7361,Complete,1,41.15,2024-12-27 09:23:31.591818,Organic
1661,42691,Returned,2,53.0,2024-12-27 13:20:41.710147,Email
1662,1130,Complete,1,82.18,2024-12-27 16:25:37.022554,Email
1663,22008,Complete,1,54.36,2024-12-28 00:43:31.041839,Search
1664,47853,Returned,2,72.87,2024-12-28 02:38:16.481498,Facebook
1665,25078,Complete,2,136.59,2024-12-28 03:07:23.666184,Search
1666,7531,Complete,1,51.1,2024-12-28 03:24:27.268021,Organic
1667,40394,Complete,1,54.49,2024-12-28 08:41:24.672751,Organic
1668,11598,Complete,2,81.83,2024-12-28 11:08:41.172434,Facebook
1669,49153,Returned,1,35.46,2024-12-28 13:21:11.779012,Organic
1670,35235,Complete,1,43.88,2024-12-28 19:37:19.001299,Facebook
1671,11235,Shipped,1,28.98,2024-12-28 21:19:00.265233,Search
1672,21372,Returned,1,17.42,2024-12-28 22:19:51.066096,Organic
1673,15710,Cancelled,4,137.89,2024-12-29 04:44:57.007126,Search
1674,25197,Returned,1,17.11,2024-12-29 11:10:46.348283,Organic
1675,36145,Shipped,2,148.35,2024-12-29 12:16:08.036515,Display
1676,6689,Complete,1,70.96,2024-12-29 19:19:35.279342,Facebook
1677,3589,Complete,2,73.75,2024-12-29 20:26:53.211301,Search
1678,19718,Complete,3,105.83,2024-12-29 21:07:02.895165,Search
1679,38582,Complete,1,18.73,2024-12-29 21:35:48.722223,Email
1680,21442,Complete,4,169.52,2024-12-30 06:24:31.026302,Organic
1681,12545,Complete,3,70.68,2024-12-30 14:11:24.267201,Email
1682,5380,Complete,1,16.48,2024-12-30 17:26:47.450738,Search
