user_id,age,gender,country,state,traffic_source,created_at
440,39,M,United States,MA,Organic,2024-01-02 20:21:06.095732
441,29,M,United States,PA,Email,2023-09-12 17:29:08.601792
442,60,M,United States,WA,Search,2023-10-14 03:19:33.145518
443,18,M,United States,WI,Organic,2023-02-06 15:44:26.500578
444,36,F,United Kingdom,,Email,2024-03-29 02:43:47.989504
445,36,M,United States,NJ,Email,2023-03-08 03:41:59.705713
446,40,F,United Kingdom,,Email,2023-09-28 14:16:43.101692
447,53,F,United States,WI,Email,2024-09-03 07:05:53.961421
448,51,M,United States,NY,Search,2024-02-12 22:01:25.842187
449,35,F,United States,VA,Email,2023-08-06 03:53:35.487134
450,41,F,United Kingdom,,Email,2024-05-03 22:27:48.150863
451,38,M,United States,IL,Search,2024-02-21 12:41:33.478607
452,34,F,United States,MI,Search,2024-01-27 05:53:26.799108
453,32,F,United Kingdom,,Search,2024-07-08 03:55:15.211587
454,43,M,United States,IN,Display,2023-03-07 10:00:35.327193
455,26,F,United Kingdom,,Organic,2023-10-24 09:13:37.035161
456,36,M,United States,CA,Display,2023-09-11 19:38:27.020034
457,59,M,United States,OH,Organic,2023-08-28 05:06:12.233556
458,31,F,Canada,,Email,2023-12-07 09:21:05.294383
459,48,M,United States,IL,Email,2023-04-19 11:04:44.059678
460,25,F,United States,FL,Organic,2023-12-22 09:11:13.825587
461,28,M,United States,IN,Email,2023-01-27 10:09:28.337785
462,26,M,United States,WI,Organic,2023-04-02 17:37:26.025657
463,58,M,United States,IL,Email,2023-04-24 13:45:11.387109
464,50,F,Germany,,Display,2024-06-23 18:26:35.774450
465,19,F,United States,MA,Facebook,2023-01-31 14:01:58.042689
466,40,F,United States,GA,Email,2024-11-09 17:05:18.734154
467,35,F,United States,MI,Search,2024-06-10 16:10:17.665943
468,29,F,United States,GA,Email,2024-01-09 19:23:14.333751
469,48,F,United States,TN,Organic,2024-09-24 18:46:07.970553
470,34,M,United States,VA,Facebook,2024-04-19 19:33:16.779937
471,48,M,United States,MA,Email,2023-11-20 04:13:25.096111
472,24,F,United States,WA,Search,2023-12-19 00:49:56.701169
473,31,M,United States,PA,Display,2024-07-25 19:46:22.169873
474,18,F,United States,IL,Search,2024-09-03 02:25:56.125189
475,48,M,United States,TN,Organic,2024-09-03 21:09:52.836759
476,37,M,United States,FL,Facebook,2024-05-12 23:32:11.096157
477,28,M,United States,FL,Email,2023-07-19 13:03:31.090308
478,31,M,Australia,,Organic,2023-04-23 05:14:49.975160
479,39,F,United States,IN,Email,2023-04-14 03:27:26.714372
480,40,M,United States,NY,Organic,2024-10-24 11:44:34.146951
481,39,F,United States,MA,Search,2024-09-11 05:46:48.714465
482,18,M,United States,AZ,Search,2023-02-07 06:42:56.536107
483,29,F,United States,VA,Facebook,2023-06-15 01:04:17.907260
484,51,M,United States,VA,Display,2023-06-07 04:15:04.120558
485,47,F,United States,FL,Search,2024-08-10 10:09:41.874750
486,38,M,United Kingdom,,Organic,2023-08-23 16:52:40.725810
487,19,F,United States,IL,Search,2023-01-27 19:29:36.998759
488,38,F,United States,IL,Email,2024-06-15 04:31:53.040224
489,32,F,United States,MA,Facebook,2024-03-06 17:51:02.593251
490,58,F,United States,CA,Organic,2023-06-29 03:31:19.191872
491,24,M,United States,MO,Organic,2024-10-20 03:47:45.416163
492,47,M,United States,IN,Organic,2023-10-24 06:40:47.821174
493,39,M,Canada,,Email,2023-07-21 16:06:23.439813
494,60,M,United States,FL,Organic,2023-02-03 10:11:26.531508
495,34,M,United States,WI,Organic,2023-11-16 23:30:31.534172
496,43,M,United States,TN,Organic,2024-02-22 17:12:57.309690
497,19,M,United States,IN,Search,2024-02-07 12:47:50.231453
498,45,M,Germany,,Search,2023-04-11 12:05:27.298094
499,39,F,United States,CA,Organic,2024-03-06 08:48:03.566289
500,43,M,United States,MD,Search,2023-10-19 14:20:08.158212
501,52,M,United Kingdom,,Search,2024-04-12 18:00:37.328580
502,51,M,United States,VA,Search,2023-02-17 09:00:45.449527
503,45,M,United States,MO,Facebook,2023-12-22 03:06:19.089145
504,66,M,United States,MO,Email,2023-01-15 05:36:58.844308
505,43,M,United States,TX,Search,2024-03-20 23:16:09.468023
506,27,F,United States,NC,Search,2024-06-07 02:55:07.457709
507,18,M,United States,NY,Organic,2023-08-30 08:40:54.786522
508,41,M,France,,Facebook,2024-04-04 23:21:14.112655
509,64,F,United States,MD,Search,2024-05-29 15:08:28.841449
510,50,M,United States,IL,Organic,2023-02-01 00:50:22.428094
511,54,F,United States,NJ,Email,2024-07-23 10:56:56.188832
512,39,F,United States,MA,Facebook,2024-11-17 13:45:44.356510
513,34,M,United States,PA,Search,2024-07-22 01:09:39.798143
514,56,F,United States,MA,Facebook,2023-01-26 21:19:39.631282
515,35,F,United States,TX,Search,2024-07-07 18:38:05.216093
516,28,M,United States,NJ,Facebook,2024-10-15 08:37:56.867400
517,34,F,United States,WA,Organic,2024-11-23 09:15:41.034870
518,50,M,United States,TN,Display,2023-06-27 07:40:16.519454
519,35,F,Australia,,Email,2024-03-28 19:55:42.167469
520,29,F,United States,VA,Search,2024-08-26 11:55:38.322780
521,23,M,United States,NJ,Search,2023-07-11 06:02:20.337767
522,29,M,United States,AZ,Search,2024-09-14 15:22:24.548903
523,60,F,Australia,,Search,2023-11-04 19:34:31.606652
524,34,M,United States,NJ,Email,2024-11-12 14:33:22.379390
525,35,M,United States,TN,Organic,2023-09-15 03:25:42.142522
526,65,F,United States,NC,Facebook,2024-07-14 19:17:16.326059
527,56,F,France,,Search,2023-10-25 03:35:39.516538
528,43,F,United States,WI,Facebook,2024-11-27 13:38:57.009770
529,51,F,United States,MO,Organic,2023-07-25 15:16:33.021271
530,57,M,United States,NY,Organic,2023-08-18 13:03:15.875058
531,42,F,United States,MI,Facebook,2023-11-09 03:23:05.352267
532,40,F,Germany,,Email,2023-10-26 06:45:00.087967
533,62,M,Germany,,Facebook,2023-11-07 17:39:38.888994
534,52,F,United States,TX,Search,2024-05-23 18:28:54.652608
535,29,M,United States,WI,Organic,2024-11-29 16:55:48.153314
536,24,M,United States,TX,Organic,2023-02-22 12:41:29.658484
537,20,M,United Kingdom,,Facebook,2023-10-12 08:19:54.801583
538,38,M,United States,PA,Email,2024-10-28 22:51:42.686991
539,52,M,United States,WI,Facebook,2024-04-19 15:53:34.978285
540,45,M,United States,TX,Email,2023-03-30 08:39:51.869800
541,19,M,United States,VA,Display,2023-09-11 12:07:47.232226
542,52,F,United States,TX,Organic,2024-02-28 13:35:35.249137
543,18,F,United Kingdom,,Organic,2023-11-11 22:41:56.955871
544,46,F,United States,VA,Facebook,2023-11-07 18:10:48.209340
545,25,M,United States,MD,Facebook,2023-04-07 09:16:40.121469
546,56,M,United States,WA,Organic,2023-08-09 01:40:31.490724
547,33,F,United States,GA,Organic,2024-11-03 08:44:12.760987
548,44,F,United States,PA,Organic,2023-12-16 07:56:18.716311
549,46,F,United States,MO,Search,2023-03-24 10:23:05.007276
550,34,F,Canada,,Facebook,2023-07-02 04:52:05.358541
551,28,M,United States,OH,Organic,2024-11-28 10:56:01.983120
552,39,M,United States,TN,Display,2023-05-21 02:59:46.063143
553,42,F,United States,NY,Email,2023-11-13 10:19:01.603642
554,42,M,Germany,,Organic,2023-11-08 13:52:04.937064
555,53,F,United States,NJ,Search,2024-04-12 11:42:30.528773
556,30,F,Germany,,Search,2023-02-15 10:58:35.456556
557,55,M,United States,MI,Organic,2024-09-15 22:22:20.148763
558,46,F,United States,PA,Facebook,2024-07-09 14:05:57.294946
559,50,F,United States,GA,Search,2023-03-26 22:53:21.283145
560,42,F,United States,IL,Email,2023-06-15 17:10:04.425670
561,60,M,United States,CA,Email,2023-09-10 15:03:41.798396
562,31,F,United States,VA,Organic,2023-11-24 04:25:05.160360
563,35,F,United States,IL,Display,2024-03-04 08:43:56.971289
564,45,F,United States,NY,Organic,2023-08-05 12:05:02.596121
565,52,F,Germany,,Display,2024-05-18 05:00:37.030191
566,45,M,United States,AZ,Email,2024-06-22 09:57:52.006662
567,53,M,United States,NY,Search,2023-03-29 17:29:23.791036
568,53,M,United States,NY,Display,2023-11-11 23:34:17.497698
569,52,F,United Kingdom,,Search,2023-12-29 03:38:53.514865
570,52,M,United States,MO,Organic,2024-03-23 20:32:16.848096
571,22,F,United States,IL,Email,2023-10-30 19:59:13.966430
572,42,F,United States,FL,Search,2023-12-29 16:06:56.999245
573,44,F,United States,PA,Facebook,2023-04-24 09:02:41.713941
574,55,F,Germany,,Facebook,2023-06-07 19:54:02.819591
575,25,M,United States,MI,Display,2024-08-15 03:41:10.548307
576,70,F,United States,OH,Organic,2024-03-20 12:57:32.887131
577,39,F,United States,NC,Organic,2023-03-29 14:51:39.449275
578,47,M,United States,WI,Search,2024-01-09 10:25:51.240392
579,27,F,United States,PA,Organic,2024-02-19 06:22:54.772748
580,36,F,United States,IL,Facebook,2023-04-30 20:10:13.682414
581,43,F,United States,WI,Email,2023-08-25 08:00:32.597919
582,33,F,United States,TX,Organic,2024-07-31 15:58:09.447915
583,41,F,United States,NY,Organic,2023-02-01 19:45:29.863060
584,38,M,United Kingdom,,Facebook,2024-06-23 17:10:32.864689
585,42,F,United States,OH,Search,2024-06-20 20:54:40.375418
586,42,M,United States,WI,Organic,2024-03-23 07:03:07.304792
587,29,F,United States,MO,Organic,2023-07-22 18:29:01.803361
588,28,M,United States,TN,Organic,2023-06-21 09:56:56.036048
589,18,F,United Kingdom,,Organic,2023-10-12 06:21:16.017511
590,31,M,United States,NY,Search,2024-04-27 00:42:28.814782
591,33,M,United States,MA,Organic,2023-10-18 22:26:43.211030
592,30,M,United States,OH,Email,2023-08-27 03:14:06.533915
593,33,M,United States,NJ,Organic,2024-08-26 00:56:57.446829
594,42,M,United States,VA,Facebook,2024-11-13 18:17:07.256292
595,18,F,United States,VA,Organic,2023-12-27 11:39:58.509293
596,36,M,United States,NJ,Facebook,2023-06-19 05:11:45.829438
597,22,F,United States,NC,Email,2023-11-11 17:12:46.805498
598,38,F,United States,FL,Organic,2023-02-05 10:10:08.048082
599,18,F,United States,WI,Organic,2023-10-20 16:39:49.276893
600,32,M,United States,NJ,Organic,2024-10-15 15:01:32.851884
601,45,F,France,,Search,2023-08-07 21:36:38.413750
602,59,F,Australia,,Facebook,2023-04-22 12:57:09.071265
603,53,F,United States,MA,Search,2023-12-16 03:09:47.163890
604,39,M,United States,TN,Facebook,2023-01-17 05:21:42.516125
605,60,F,United States,IN,Organic,2023-11-17 01:28:29.239635
606,37,F,United States,OH,Search,2024-02-13 08:10:51.892894
607,34,M,United States,TX,Search,2023-07-16 22:47:11.344831
608,51,F,United States,TN,Search,2023-07-20 00:34:22.109553
609,41,F,United States,FL,Organic,2023-10-29 15:35:11.490139
610,21,F,United States,VA,Search,2024-06-18 16:47:37.096517
611,18,F,United States,TX,Organic,2023-10-08 09:46:16.438972
612,49,F,United States,MO,Organic,2023-05-17 06:12:32.658169
613,26,M,United States,MI,Organic,2023-02-21 11:20:00.224447
614,28,M,United States,MA,Facebook,2024-06-19 01:59:20.857494
615,38,M,United States,WI,Display,2024-04-21 06:41:49.754389
616,43,F,United States,IL,Search,2024-11-13 13:23:28.676226
617,39,F,United States,VA,Search,2024-07-10 10:16:24.372480
618,27,M,United States,MO,Facebook,2024-10-19 06:20:09.329461
619,29,F,Australia,,Email,2023-04-11 23:41:29.894633
620,29,M,United States,IN,Organic,2023-10-08 23:18:10.857016
621,41,F,United States,TX,Organic,2023-01-28 05:45:16.678571
622,42,M,Germany,,Email,2023-08-22 03:05:01.859735
623,28,F,United States,IN,Search,2023-11-16 21:24:28.065428
624,34,M,United States,IN,Display,2023-04-08 20:19:14.019512
625,29,F,United States,NJ,Organic,2023-04-24 18:02:03.734637
626,28,F,United States,MI,Search,2024-02-20 14:34:27.172562
627,37,M,United States,IN,Facebook,2024-01-08 15:18:32.910893
628,22,F,Germany,,Email,2024-01-30 01:07:39.283782
629,53,M,United States,CA,Facebook,2023-09-15 20:24:40.340682
630,33,M,United Kingdom,,Organic,2023-03-18 17:21:25.572435
631,69,F,United States,MD,Search,2023-08-04 08:59:15.382888
632,40,F,France,,Search,2024-09-02 11:15:54.421998
633,38,M,United Kingdom,,Organic,2023-01-19 15:40:19.932213
634,31,M,United States,NC,Facebook,2024-11-07 22:47:15.704486
635,18,M,Canada,,Organic,2024-02-09 22:22:07.613003
636,34,M,United States,TX,Email,2024-02-13 11:11:27.795841
637,27,M,United States,IN,Email,2024-03-16 07:37:26.584472
638,30,M,United States,WA,Facebook,2023-04-14 10:37:54.838004
639,42,M,United Kingdom,,Email,2023-06-19 12:54:07.957341
640,32,F,United States,FL,Email,2023-05-14 13:10:36.146973
641,29,M,United States,NJ,Display,2023-10-21 03:30:32.433273
642,35,F,United States,OH,Facebook,2023-10-15 06:20:25.715837
643,28,M,Canada,,Facebook,2024-03-04 00:49:53.062254
644,22,F,United States,TX,Display,2024-05-09 01:01:26.040539
645,47,F,United States,OH,Display,2024-01-28 14:53:52.025515
646,18,F,United Kingdom,,Search,2023-12-01 20:37:57.072609
647,42,M,United States,NJ,Display,2024-10-31 16:18:58.568047
648,44,F,United States,MO,Organic,2023-08-28 15:05:38.029398
649,50,F,United States,NC,Organic,2024-03-03 01:17:11.563163
650,51,M,United States,GA,Display,2023-07-15 07:18:26.825348
651,36,M,United States,GA,Search,2024-10-21 00:57:25.841885
652,27,F,United States,MI,Search,2024-05-08 10:20:08.659877
653,31,F,Germany,,Display,2024-05-08 11:48:09.949087
654,22,M,United States,TN,Organic,2023-09-02 03:53:35.975695
655,23,F,France,,Organic,2023-07-11 10:05:11.822968
656,41,F,United States,MD,Search,2024-04-18 15:15:13.424928
657,64,F,United States,WA,Organic,2024-07-26 20:44:28.788696
658,33,F,Canada,,Email,2024-07-17 05:32:45.637693
659,45,M,United States,TX,Facebook,2023-07-21 08:11:23.060823
660,47,M,Germany,,Organic,2023-02-25 07:41:40.289876
661,18,F,United States,NC,Email,2024-06-07 03:17:12.462945
662,18,F,United States,OH,Facebook,2024-08-02 13:35:19.028166
663,23,M,United States,MO,Search,2024-05-02 07:40:40.263120
664,50,M,United States,FL,Organic,2024-03-06 23:22:27.041388
665,40,M,United States,GA,Search,2023-06-19 17:17:42.163054
666,60,M,United Kingdom,,Search,2024-09-25 15:05:39.868753
667,22,M,United States,GA,Email,2023-02-06 17:51:02.141651
668,34,F,United States,NJ,Search,2024-05-17 03:36:55.242015
669,49,F,United States,IL,Search,2023-01-04 15:02:53.878703
670,54,F,United States,PA,Facebook,2023-10-12 20:02:42.669556
671,35,M,United States,TN,Email,2024-03-31 09:03:00.084556
672,49,F,Australia,,Organic,2024-11-05 17:45:21.072124
673,40,F,United States,MI,Facebook,2024-03-28 03:05:06.074004
674,26,F,Canada,,Organic,2023-03-04 14:56:24.376537
675,39,F,United States,GA,Organic,2024-01-10 14:33:29.706525
676,29,F,France,,Organic,2024-08-18 05:35:45.983292
677,18,F,United States,PA,Search,2023-10-20 12:28:03.726178
678,45,F,United States,TX,Facebook,2024-11-29 00:29:10.650793
679,37,M,United States,TN,Organic,2023-05-11 10:02:07.498672
680,43,M,Australia,,Organic,2024-11-04 11:48:25.867441
681,18,F,United States,TX,Email,2023-01-07 11:41:18.349676
682,34,F,United States,WI,Organic,2023-03-17 02:39:05.777984
683,43,F,United States,MI,Search,2023-11-15 01:03:52.246923
684,43,M,United Kingdom,,Search,2024-01-16 07:26:53.245526
685,23,M,United States,IL,Facebook,2024-08-18 17:48:12.989197
686,29,F,United States,NC,Search,2023-05-15 23:13:53.367600
687,30,F,United States,NJ,Facebook,2023-04-24 17:54:12.998403
688,21,M,United States,NC,Facebook,2024-05-18 00:26:57.530612
689,43,M,United States,NJ,Search,2024-07-07 12:53:48.344439
690,35,F,United States,OH,Display,2023-05-03 20:18:52.388950
691,37,M,United Kingdom,,Search,2024-09-19 22:19:06.232695
692,31,F,United States,IN,Organic,2023-08-18 13:10:04.320606
693,60,M,United States,FL,Display,2023-05-10 08:19:27.039343
694,44,M,United States,TN,Search,2023-08-15 12:30:29.006746
695,40,M,United States,CA,Email,2023-07-02 13:11:33.556918
696,44,F,United States,MA,Search,2024-06-11 15:06:42.299743
697,43,F,United States,MI,Search,2024-02-12 17:20:26.254045
698,43,M,United States,CA,Search,2023-07-03 02:05:34.561315
699,24,F,United States,GA,Organic,2023-02-13 11:41:19.587296
700,18,M,United States,MA,Email,2023-08-03 18:20:47.564379
701,33,F,United States,IN,Search,2024-10-08 04:10:51.723522
702,33,M,Germany,,Organic,2024-06-22 21:19:46.550271
703,39,M,Germany,,Organic,2023-03-24 04:35:04.308692
704,51,F,United States,VA,Search,2024-03-06 05:42:27.103740
705,42,F,United States,IL,Display,2023-12-01 17:27:21.295986
706,34,F,United States,WI,Display,2023-09-19 12:53:50.443370
707,57,F,Germany,,Email,2024-01-20 11:08:23.093335
708,30,M,United States,MO,Email,2024-07-15 09:30:57.102856
709,34,F,United States,GA,Email,2024-04-21 05:44:39.316725
710,41,F,United States,NY,Search,2024-01-03 20:30:42.568196
711,47,M,United States,VA,Search,2023-02-24 16:07:32.635477
712,35,F,United States,FL,Facebook,2023-02-13 05:32:06.716228
713,46,M,United States,IN,Search,2023-05-22 12:14:01.991903
714,18,M,United States,IL,Organic,2023-04-26 04:13:27.230125
715,57,M,United States,MA,Organic,2023-03-23 08:49:56.541728
716,29,F,United States,MD,Email,2023-12-09 04:18:35.433950
717,55,M,United States,MA,Display,2024-07-20 02:01:37.190559
718,31,M,United States,IL,Display,2023-12-26 06:33:49.556835
719,54,M,United States,MD,Email,2023-02-10 09:58:40.510799
720,52,M,United States,MI,Display,2024-05-21 07:06:19.227816
721,28,F,United States,NC,Email,2024-07-25 12:24:51.104436
722,24,M,Australia,,Search,2023-06-02 12:44:31.148541
723,57,F,United States,TX,Organic,2023-10-24 14:06:57.831411
724,31,M,Germany,,Organic,2023-02-14 15:09:59.484539
725,23,M,United States,NY,Organic,2024-11-21 07:06:20.764016
726,42,F,United States,TX,Organic,2023-07-20 23:07:25.952787
727,33,F,United States,IL,Display,2024-06-20 01:54:18.263226
728,31,M,France,,Display,2024-03-28 02:47:51.878516
729,39,M,United States,VA,Organic,2024-11-25 23:59:27.082172
730,31,F,United States,MA,Organic,2024-08-31 17:37:14.855592
731,29,M,United States,WA,Organic,2023-02-26 04:11:59.554224
732,51,M,United Kingdom,,Email,2024-09-04 04:30:09.087867
733,18,F,United States,VA,Display,2023-03-25 01:02:13.957413
734,42,F,United States,WA,Organic,2024-01-06 04:33:16.791622
735,29,M,France,,Search,2024-11-16 02:34:10.322553
736,38,F,United States,CA,Facebook,2024-11-15 22:38:36.488434
737,46,F,United States,MO,Organic,2023-10-24 21:21:03.238276
738,30,M,United States,GA,Organic,2023-06-23 06:12:08.088708
739,46,M,United States,IL,Search,2023-07-12 22:54:55.537049
740,27,M,France,,Search,2024-06-19 20:13:50.921954
741,46,M,United States,AZ,Search,2024-03-06 10:42:35.571995
742,18,F,United States,GA,Search,2023-05-25 06:10:16.489501
743,35,M,United States,WI,Facebook,2023-01-24 12:04:53.157619
744,35,M,United States,TX,Search,2023-06-21 07:32:01.465688
745,58,M,United States,WA,Email,2023-11-04 06:34:30.838762
746,26,M,United States,OH,Email,2024-06-12 01:40:47.665036
747,33,M,Canada,,Facebook,2023-02-09 12:15:35.238279
748,45,M,United States,MI,Search,2023-06-13 21:54:48.556727
749,44,F,France,,Email,2024-02-08 06:39:13.095896
750,50,M,United States,WI,Search,2024-06-24 18:38:31.090919
751,56,M,United States,GA,Email,2023-07-31 05:38:33.037521
752,23,F,United States,IN,Organic,2023-06-04 17:31:04.942176
753,45,F,United States,NC,Organic,2023-02-12 16:05:17.892217
754,52,M,United States,PA,Facebook,2024-03-14 04:41:04.964971
755,20,M,United States,MO,Search,2023-12-13 22:25:45.227578
756,60,F,United States,WA,Search,2024-07-04 01:31:01.964902
757,50,F,United States,AZ,Facebook,2023-10-13 18:45:15.014654
758,45,M,United States,WA,Facebook,2023-05-09 17:10:00.634634
